User ID,Date,Day,Show,Season,Episode,Time Watched,Gender,Completed,Time of Day
29746,2/11/2019,Monday,Parks & Rec,1,1,27,Male,1,0
123010,2/11/2019,Monday,Parks & Rec,1,10,16,Male,0,1
92851,2/11/2019,Monday,Parks & Rec,4,6,27,Male,1,0
87240,2/11/2019,Monday,Parks & Rec,1,5,21,Male,0,0
99480,2/11/2019,Monday,Parks & Rec,1,10,7,Male,0,1
19269,2/11/2019,Monday,Parks & Rec,5,3,18,Male,0,1
56356,2/11/2019,Monday,Parks & Rec,3,7,26,Female,1,1
84480,2/11/2019,Monday,Parks & Rec,5,4,24,Female,0,0
19809,2/11/2019,Monday,Parks & Rec,5,3,29,Male,1,1
49810,2/11/2019,Monday,Parks & Rec,1,8,10,Female,0,0
58835,2/11/2019,Monday,Parks & Rec,2,10,21,Male,0,0
58681,2/11/2019,Monday,Parks & Rec,1,2,4,Male,0,1
44038,2/11/2019,Monday,Parks & Rec,3,2,26,Female,1,1
33316,2/11/2019,Monday,Parks & Rec,1,7,24,Male,0,0
21686,2/11/2019,Monday,Parks & Rec,4,5,18,Female,0,0
38153,2/11/2019,Monday,Parks & Rec,5,5,11,Male,0,1
51924,2/11/2019,Monday,Parks & Rec,3,10,15,Male,0,1
61202,2/11/2019,Monday,Parks & Rec,2,1,9,Female,0,0
89678,2/11/2019,Monday,Parks & Rec,3,2,16,Female,0,0
107039,2/11/2019,Monday,Parks & Rec,1,1,25,Female,0,0
122333,2/11/2019,Monday,Parks & Rec,4,4,20,Male,0,1
112385,2/11/2019,Monday,Parks & Rec,2,1,11,Female,0,0
107302,2/11/2019,Monday,Parks & Rec,4,4,11,Female,0,1
120031,2/11/2019,Monday,Parks & Rec,4,3,7,Female,0,1
108112,2/11/2019,Monday,Parks & Rec,2,7,21,Female,0,1
66197,2/11/2019,Monday,Parks & Rec,1,4,17,Female,0,0
121368,2/11/2019,Monday,Parks & Rec,4,10,2,Male,0,0
41755,2/11/2019,Monday,Parks & Rec,5,5,12,Female,0,1
30725,2/11/2019,Monday,Parks & Rec,5,4,3,Male,0,1
107249,2/11/2019,Monday,Parks & Rec,5,2,13,Female,0,0
15862,2/11/2019,Monday,Parks & Rec,2,7,28,Female,1,0
37672,2/11/2019,Monday,Parks & Rec,4,1,13,Female,0,0
16718,2/11/2019,Monday,Parks & Rec,3,5,26,Male,1,1
71965,2/11/2019,Monday,Parks & Rec,4,3,6,Female,0,0
77529,2/11/2019,Monday,Parks & Rec,2,8,17,Male,0,0
77173,2/11/2019,Monday,Parks & Rec,5,8,17,Female,0,1
56093,2/11/2019,Monday,Parks & Rec,3,5,26,Male,1,1
37678,2/11/2019,Monday,Parks & Rec,1,5,8,Female,0,1
48056,2/11/2019,Monday,Parks & Rec,1,9,3,Male,0,1
55249,2/11/2019,Monday,Parks & Rec,5,6,3,Male,0,1
97139,2/11/2019,Monday,Parks & Rec,2,10,14,Female,0,1
114966,2/11/2019,Monday,Parks & Rec,3,9,21,Female,0,0
46901,2/11/2019,Monday,Parks & Rec,1,3,10,Female,0,1
83653,2/11/2019,Monday,Parks & Rec,2,1,17,Male,0,1
5889,2/11/2019,Monday,Parks & Rec,5,10,14,Male,0,1
7898,2/11/2019,Monday,Parks & Rec,3,6,24,Male,0,1
82850,2/11/2019,Monday,Parks & Rec,3,1,26,Female,1,0
89288,2/11/2019,Monday,Parks & Rec,4,10,26,Male,1,0
60060,2/11/2019,Monday,Parks & Rec,2,1,24,Male,0,0
33737,2/11/2019,Monday,Parks & Rec,3,2,6,Male,0,1
73213,2/11/2019,Monday,Parks & Rec,1,6,16,Female,0,1
43259,2/11/2019,Monday,Parks & Rec,3,8,16,Male,0,1
123818,2/11/2019,Monday,Parks & Rec,2,10,7,Female,0,1
30159,2/11/2019,Monday,Parks & Rec,4,6,19,Male,0,1
16428,2/11/2019,Monday,Parks & Rec,3,3,9,Male,0,0
59864,2/11/2019,Monday,Parks & Rec,2,1,17,Male,0,0
56794,2/11/2019,Monday,Parks & Rec,1,1,17,Male,0,0
27873,2/11/2019,Monday,Parks & Rec,4,2,9,Female,0,0
11189,2/11/2019,Monday,Parks & Rec,4,6,4,Male,0,0
83956,2/11/2019,Monday,American Horror Story,2,3,3,Male,0,0
87230,2/11/2019,Monday,American Horror Story,1,9,19,Female,0,0
82981,2/11/2019,Monday,American Horror Story,4,10,17,Female,0,0
57053,2/11/2019,Monday,American Horror Story,1,9,17,Female,0,0
105623,2/11/2019,Monday,American Horror Story,5,3,16,Female,0,
55429,2/11/2019,Monday,American Horror Story,,7,24,Female,0,0
108783,2/11/2019,Monday,American Horror Story,,3,20,Female,0,1
122446,2/11/2019,Monday,American Horror Story,2,2,23,Female,0,1
97515,2/11/2019,Monday,American Horror Story,1,9,8,Male,0,1
34892,2/11/2019,Monday,American Horror Story,1,8,25,Male,0,1
120342,2/11/2019,Monday,American Horror Story,5,1,15,Female,0,0
112998,2/11/2019,Monday,American Horror Story,1,5,9,Male,0,0
15026,2/11/2019,Monday,American Horror Story,1,5,5,Female,0,1
34351,2/11/2019,Monday,American Horror Story,5,10,6,Male,0,0
38770,2/11/2019,Monday,American Horror Story,1,10,22,Female,0,1
29577,2/11/2019,Monday,American Horror Story,4,9,9,Male,0,0
19207,2/11/2019,Monday,American Horror Story,1,1,7,Female,0,1
77549,2/11/2019,Monday,American Horror Story,5,7,4,Female,0,0
10344,2/11/2019,Monday,American Horror Story,5,6,3,Female,0,0
35014,2/11/2019,Monday,American Horror Story,3,6,3,Female,0,0
101224,2/11/2019,Monday,American Horror Story,3,3,12,Male,0,1
20487,2/11/2019,Monday,American Horror Story,2,3,90,Female,1,1
102113,2/11/2019,Monday,American Horror Story,1,3,30,Male,0,1
41183,2/11/2019,Monday,American Horror Story,3,8,60,Male,0,1
75386,2/11/2019,Monday,American Horror Story,1,8,30,Male,0,1
90694,2/11/2019,Monday,American Horror Story,1,1,70,Female,0,1
30925,2/11/2019,Monday,American Horror Story,1,10,50,Female,0,1
31224,2/11/2019,Monday,American Horror Story,5,8,50,Male,0,1
85201,2/11/2019,Monday,American Horror Story,3,6,26,Female,1,1
35238,2/11/2019,Monday,American Horror Story,5,8,1,Male,0,0
70232,2/11/2019,Monday,American Horror Story,5,5,3,Male,0,0
39104,2/11/2019,Monday,American Horror Story,4,4,7,Male,0,1
10644,2/11/2019,Monday,American Horror Story,3,5,5,Male,0,1
98986,2/11/2019,Monday,American Horror Story,5,5,26,Female,1,1
45998,2/11/2019,Monday,American Horror Story,3,5,22,Female,0,0
60417,2/11/2019,Monday,American Horror Story,5,1,14,Male,0,1
32208,2/11/2019,Monday,American Horror Story,4,5,14,Male,0,1
53684,2/11/2019,Monday,American Horror Story,4,5,16,Female,0,0
108841,2/11/2019,Monday,American Horror Story,4,4,18,Male,0,0
18054,2/11/2019,Monday,American Horror Story,3,5,27,Male,1,0
21149,2/11/2019,Monday,American Horror Story,5,1,17,Male,0,0
18732,2/11/2019,Monday,American Horror Story,3,6,28,Male,1,
638,2/11/2019,Monday,American Horror Story,1,7,26,Male,1,0
59785,2/11/2019,Monday,American Horror Story,5,4,30,Female,1,0
18794,2/11/2019,Monday,American Horror Story,4,3,12,Female,0,0
57415,2/11/2019,Monday,American Horror Story,4,7,7,Male,0,0
46696,2/11/2019,Monday,American Horror Story,1,6,20,Male,0,1
114100,2/11/2019,Monday,American Horror Story,3,2,4,Male,0,1
21851,2/11/2019,Monday,American Horror Story,5,9,9,Female,0,1
79778,2/11/2019,Monday,American Horror Story,5,10,18,Female,0,1
23296,2/11/2019,Monday,American Horror Story,,3,10,Male,0,0
89125,2/11/2019,Monday,American Horror Story,2,9,3,Female,0,0
38830,2/11/2019,Monday,American Horror Story,3,9,11,Female,0,0
61709,2/11/2019,Monday,American Horror Story,4,8,16,Female,0,0
61800,2/11/2019,Monday,American Horror Story,3,4,11,Female,0,0
17802,2/11/2019,Monday,American Horror Story,5,9,2,Female,0,0
9707,2/11/2019,Monday,American Horror Story,5,10,11,Male,0,0
50880,2/11/2019,Monday,American Horror Story,4,2,29,Female,1,1
110380,2/11/2019,Monday,American Horror Story,5,10,9,Female,0,1
42280,2/11/2019,Monday,American Horror Story,1,4,25,Female,0,0
48399,2/11/2019,Monday,American Horror Story,5,9,19,Male,0,0
18885,2/11/2019,Monday,American Horror Story,1,9,28,Male,1,1
75252,2/11/2019,Monday,American Horror Story,4,3,22,Male,0,1
104996,2/11/2019,Monday,American Horror Story,1,6,20,Female,0,0
43877,2/11/2019,Monday,American Horror Story,2,7,13,Female,0,1
121142,2/11/2019,Monday,American Horror Story,4,6,1,Female,0,0
53279,2/11/2019,Monday,American Horror Story,3,4,5,Male,0,0
76557,2/11/2019,Monday,American Horror Story,3,9,27,Male,1,0
86458,2/11/2019,Monday,American Horror Story,,5,15,Male,0,1
101905,2/11/2019,Monday,American Horror Story,1,4,5,Female,0,0
93178,2/11/2019,Monday,American Horror Story,2,10,16,Female,0,1
18435,2/11/2019,Monday,American Horror Story,4,9,4,Female,0,0
69467,2/11/2019,Monday,American Horror Story,3,8,16,Male,0,1
112230,2/11/2019,Monday,American Horror Story,2,5,20,Male,0,0
40510,2/11/2019,Monday,American Horror Story,3,9,8,Female,0,1
52210,2/11/2019,Monday,American Horror Story,5,8,10,Male,0,1
121701,2/11/2019,Monday,American Horror Story,3,9,23,Female,0,0
9256,2/11/2019,Monday,American Horror Story,4,6,26,Female,1,0
118960,2/11/2019,Monday,American Horror Story,3,6,14,Female,0,
88930,2/11/2019,Monday,American Horror Story,5,4,11,Male,0,
23188,2/11/2019,Monday,American Horror Story,4,3,23,Male,0,
93174,2/11/2019,Monday,American Horror Story,5,5,12,Female,0,1
47498,2/11/2019,Monday,American Horror Story,5,3,8,Male,0,0
117174,2/11/2019,Monday,American Horror Story,4,10,3,Female,0,0
109588,2/11/2019,Monday,American Horror Story,1,6,25,Female,0,0
100628,2/11/2019,Monday,American Horror Story,3,6,13,Female,0,0
40645,2/11/2019,Monday,American Horror Story,3,2,26,Female,1,1
24015,2/11/2019,Monday,American Horror Story,5,4,8,Male,0,0
69555,2/11/2019,Monday,American Horror Story,5,7,9,Male,0,0
109871,2/11/2019,Monday,American Horror Story,2,6,15,Female,0,1
42789,2/11/2019,Monday,American Horror Story,3,5,2,Female,0,1
36401,2/11/2019,Monday,American Horror Story,3,1,21,Male,0,0
49553,2/11/2019,Monday,American Horror Story,5,7,3,Male,0,0
84341,2/11/2019,Monday,American Horror Story,5,9,17,Female,0,0
4092,2/11/2019,Monday,American Horror Story,3,10,13,Female,0,0
46596,2/11/2019,Monday,American Horror Story,5,2,26,Male,1,0
94868,2/11/2019,Monday,American Horror Story,2,10,19,Female,0,1
24387,2/11/2019,Monday,American Horror Story,2,4,8,Male,0,1
64577,2/11/2019,Monday,American Horror Story,3,10,28,Female,1,0
98517,2/11/2019,Monday,American Horror Story,2,8,10,Male,0,1
36233,2/11/2019,Monday,American Horror Story,2,9,8,Female,0,0
53553,2/11/2019,Monday,American Horror Story,5,5,27,Male,1,1
67509,2/11/2019,Monday,American Horror Story,5,10,4,Male,0,1
43793,2/11/2019,Monday,American Horror Story,4,5,28,Male,1,0
18083,2/11/2019,Monday,American Horror Story,3,10,6,Female,0,0
83817,2/11/2019,Monday,American Horror Story,2,7,27,Female,1,0
109460,2/11/2019,Monday,American Horror Story,4,7,18,Male,0,1
42566,2/11/2019,Monday,American Horror Story,2,3,24,Female,0,0
67288,2/11/2019,Monday,American Horror Story,2,10,7,Female,0,1
48532,2/11/2019,Monday,American Horror Story,3,10,11,Female,0,1
32760,2/11/2019,Monday,American Horror Story,3,6,27,Male,1,1
99331,2/11/2019,Monday,American Horror Story,3,3,22,Male,0,1
61765,2/11/2019,Monday,American Horror Story,2,7,18,Male,0,1
10983,2/11/2019,Monday,American Horror Story,5,8,2,Female,0,1
84075,2/11/2019,Monday,American Horror Story,4,1,6,Male,0,1
24732,2/11/2019,Monday,American Horror Story,2,8,2,Male,0,0
29844,2/11/2019,Monday,American Horror Story,1,3,2,Female,0,1
58398,2/11/2019,Monday,American Horror Story,1,6,28,Female,1,0
25037,2/11/2019,Monday,American Horror Story,2,4,28,Female,1,0
2947,2/11/2019,Monday,American Horror Story,5,3,28,Male,1,1
65269,2/11/2019,Monday,American Horror Story,1,1,12,Male,0,1
8850,2/11/2019,Monday,American Horror Story,3,2,22,Male,0,1
48469,2/11/2019,Monday,American Horror Story,4,9,21,Male,0,0
79735,2/11/2019,Monday,American Horror Story,4,10,28,Male,1,1
12747,2/11/2019,Monday,American Horror Story,4,5,22,Male,0,0
24733,2/11/2019,Monday,American Horror Story,3,8,3,Female,0,1
111697,2/11/2019,Monday,American Horror Story,5,2,19,Female,0,1
48699,2/11/2019,Monday,American Horror Story,5,5,24,Female,0,0
72578,2/11/2019,Monday,American Horror Story,3,4,6,Female,0,1
38815,2/11/2019,Monday,American Horror Story,4,4,8,Female,0,0
72138,2/11/2019,Monday,American Horror Story,2,4,24,Male,0,0
13220,2/11/2019,Monday,American Horror Story,2,7,17,Female,0,0
21149,2/11/2019,Monday,American Horror Story,2,8,9,Male,0,0
24450,2/11/2019,Monday,American Horror Story,3,1,11,Male,0,1
54170,2/11/2019,Monday,American Horror Story,4,5,14,Male,0,0
44726,2/11/2019,Monday,American Horror Story,5,4,19,Female,0,0
67999,2/11/2019,Monday,American Horror Story,1,1,13,Male,0,0
47574,2/11/2019,Monday,American Horror Story,4,8,6,Female,0,0
99758,2/11/2019,Monday,American Horror Story,1,8,15,Female,0,0
87231,2/11/2019,Monday,American Horror Story,3,5,11,Male,0,1
65978,2/11/2019,Monday,American Horror Story,4,9,16,Female,0,1
15925,2/11/2019,Monday,American Horror Story,1,1,22,Male,0,1
41693,2/11/2019,Monday,American Horror Story,3,1,23,Male,0,0
70347,2/11/2019,Monday,American Horror Story,5,10,20,Male,0,1
6641,2/11/2019,Monday,American Horror Story,3,7,26,Female,1,1
90752,2/11/2019,Monday,American Horror Story,5,4,8,Male,0,1
58743,2/11/2019,Monday,American Horror Story,4,9,26,Male,1,1
57642,2/11/2019,Monday,American Horror Story,1,7,18,Female,0,0
73886,2/11/2019,Monday,American Horror Story,2,3,4,Female,0,0
13216,2/11/2019,Monday,American Horror Story,2,10,21,Female,0,1
98109,2/11/2019,Monday,American Horror Story,4,8,11,Male,0,1
111409,2/11/2019,Monday,American Horror Story,2,7,13,Male,0,0
28187,2/11/2019,Monday,American Horror Story,4,4,30,Male,1,1
70009,2/11/2019,Monday,American Horror Story,5,7,6,Female,0,1
87897,2/11/2019,Monday,American Horror Story,3,5,12,Male,0,0
23520,2/11/2019,Monday,American Horror Story,3,7,6,Female,0,1
42754,2/11/2019,Monday,American Horror Story,5,5,1,Male,0,1
9940,2/11/2019,Monday,American Horror Story,5,3,12,Female,0,0
115404,2/11/2019,Monday,American Horror Story,4,4,6,Male,0,1
77225,2/11/2019,Monday,American Horror Story,3,10,8,Male,0,0
91091,2/11/2019,Monday,American Horror Story,1,8,9,Male,0,0
49418,2/11/2019,Monday,American Horror Story,5,4,16,Female,0,1
39261,2/11/2019,Monday,American Horror Story,5,2,21,Male,0,0
75961,2/11/2019,Monday,American Horror Story,1,6,20,Male,0,1
18493,2/11/2019,Monday,American Horror Story,1,4,9,Male,0,0
124458,2/11/2019,Monday,American Horror Story,2,2,1,Female,0,1
121477,2/11/2019,Monday,American Horror Story,2,10,14,Male,0,0
73433,2/11/2019,Monday,American Horror Story,5,1,23,Male,0,0
3692,2/11/2019,Monday,American Horror Story,1,7,27,Female,1,1
75938,2/11/2019,Monday,American Horror Story,3,8,22,Male,0,0
44489,2/11/2019,Monday,American Horror Story,1,4,30,Female,1,1
5702,2/11/2019,Monday,American Horror Story,1,10,15,Female,0,0
103254,2/11/2019,Monday,American Horror Story,3,7,16,Male,0,0
56872,2/11/2019,Monday,American Horror Story,5,2,6,Male,0,0
80963,2/11/2019,Monday,American Horror Story,2,5,8,Male,0,0
1728,2/11/2019,Monday,American Horror Story,1,4,14,Female,0,1
34235,2/11/2019,Monday,American Horror Story,3,3,8,Male,0,0
23335,2/11/2019,Monday,American Horror Story,4,7,19,Male,0,0
82478,2/11/2019,Monday,American Horror Story,2,10,21,Male,0,0
24988,2/11/2019,Monday,American Horror Story,4,2,25,Female,0,1
15248,2/11/2019,Monday,American Horror Story,4,2,16,Male,0,0
117752,2/12/2019,Tuesday,Stranger Things,2,6,51,Female,1,1
28615,2/12/2019,Tuesday,Stranger Things,2,6,2,Female,0,0
72226,2/12/2019,Tuesday,Stranger Things,2,3,5,Female,0,1
3494,2/12/2019,Tuesday,Stranger Things,2,1,33,Female,1,0
35135,2/12/2019,Tuesday,Stranger Things,2,5,27,Female,0,0
11035,2/12/2019,Tuesday,Stranger Things,2,4,39,Male,0,0
94806,2/12/2019,Tuesday,Stranger Things,2,6,5,Female,0,0
54418,2/12/2019,Tuesday,Stranger Things,1,1,30,Female,0,0
31996,2/12/2019,Tuesday,Stranger Things,2,6,6,Male,0,0
13665,2/12/2019,Tuesday,Stranger Things,1,8,29,Male,0,0
85408,2/12/2019,Tuesday,Stranger Things,2,7,13,Female,0,1
36379,2/12/2019,Tuesday,Stranger Things,2,5,47,Male,1,0
19951,2/12/2019,Tuesday,Stranger Things,2,6,42,Female,1,0
25199,2/12/2019,Tuesday,Stranger Things,2,3,58,,1,1
78689,2/12/2019,Tuesday,Stranger Things,1,2,7,,0,1
18569,2/12/2019,Tuesday,Stranger Things,1,7,56,,1,1
37363,2/12/2019,Tuesday,Stranger Things,2,3,53,,1,0
102845,2/12/2019,Tuesday,Stranger Things,1,6,46,,1,0
30596,2/12/2019,Tuesday,Stranger Things,1,1,60,,1,0
113378,2/12/2019,Tuesday,Stranger Things,2,8,4,,0,0
63959,2/12/2019,Tuesday,Stranger Things,2,4,21,,0,1
118831,2/12/2019,Tuesday,Stranger Things,1,1,3,,0,1
14466,2/12/2019,Tuesday,Stranger Things,2,4,45,,1,1
115105,2/12/2019,Tuesday,Stranger Things,2,9,47,,1,1
82242,2/12/2019,Tuesday,Stranger Things,1,6,60,,1,0
88243,2/12/2019,Tuesday,Stranger Things,1,8,54,,1,1
84972,2/12/2019,Tuesday,Stranger Things,2,7,19,,0,1
58466,2/12/2019,Tuesday,Stranger Things,2,2,16,,0,1
15381,2/12/2019,Tuesday,Stranger Things,1,10,23,,0,0
97366,2/12/2019,Tuesday,Stranger Things,2,1,20,,0,1
82329,2/12/2019,Tuesday,Stranger Things,1,2,52,,1,0
111972,2/12/2019,Tuesday,Stranger Things,2,6,41,,1,1
612,2/12/2019,Tuesday,Stranger Things,1,5,11,,0,1
41401,2/12/2019,Tuesday,Stranger Things,1,2,54,,1,1
94745,2/12/2019,Tuesday,Stranger Things,1,7,60,,1,0
17776,2/12/2019,Tuesday,Stranger Things,1,8,23,,0,0
11080,2/12/2019,Tuesday,Stranger Things,1,10,23,Male,0,1
30943,2/12/2019,Tuesday,Stranger Things,2,2,4,Female,0,0
124071,2/12/2019,Tuesday,Stranger Things,2,5,57,Male,1,0
104176,2/12/2019,Tuesday,Stranger Things,2,6,6,Female,0,0
31511,2/12/2019,Tuesday,Stranger Things,,8,21,Male,0,1
95913,2/12/2019,Tuesday,Stranger Things,2,2,41,Female,1,1
121877,2/12/2019,Tuesday,Stranger Things,1,6,9,Female,0,1
78423,2/12/2019,Tuesday,Stranger Things,1,5,30,Male,1,1
83906,2/12/2019,Tuesday,Stranger Things,1,8,52,Male,1,0
61650,2/12/2019,Tuesday,Stranger Things,2,7,57,Male,1,0
103919,2/12/2019,Tuesday,Stranger Things,1,10,26,Female,0,0
54313,2/12/2019,Tuesday,Stranger Things,2,4,45,Male,1,0
62104,2/12/2019,Tuesday,Stranger Things,1,9,45,Male,1,0
15131,2/12/2019,Tuesday,Stranger Things,2,5,57,Female,1,0
17827,2/12/2019,Tuesday,Stranger Things,1,5,46,Male,1,1
91533,2/12/2019,Tuesday,Stranger Things,1,8,16,Male,0,1
93233,2/12/2019,Tuesday,Stranger Things,2,4,18,Male,0,0
93273,2/12/2019,Tuesday,Stranger Things,2,10,47,Male,1,1
431,2/12/2019,Tuesday,Stranger Things,2,6,52,Male,1,0
71664,2/12/2019,Tuesday,Stranger Things,1,2,15,Female,0,1
52682,2/12/2019,Tuesday,Stranger Things,2,6,57,Male,1,1
74308,2/12/2019,Tuesday,Stranger Things,1,9,18,Male,0,0
61326,2/12/2019,Tuesday,Stranger Things,2,7,21,Female,0,0
2075,2/12/2019,Tuesday,Stranger Things,2,9,11,Male,0,1
111074,2/12/2019,Tuesday,Stranger Things,1,6,3,Female,0,1
61685,2/12/2019,Tuesday,Stranger Things,1,8,12,Female,0,1
42519,2/12/2019,Tuesday,Stranger Things,1,10,7,Male,0,1
20388,2/12/2019,Tuesday,Stranger Things,1,7,44,Female,1,1
48886,2/12/2019,Tuesday,Stranger Things,2,1,15,Male,0,1
12285,2/12/2019,Tuesday,Stranger Things,2,10,37,Female,1,1
95509,2/12/2019,Tuesday,Stranger Things,2,2,20,Male,0,1
17773,2/12/2019,Tuesday,Stranger Things,1,5,10,Female,0,0
37343,2/12/2019,Tuesday,Stranger Things,2,4,30,Male,1,1
52794,2/12/2019,Tuesday,Stranger Things,1,8,31,Female,1,1
67143,2/12/2019,Tuesday,Stranger Things,1,9,42,Female,1,0
29211,2/12/2019,Tuesday,Stranger Things,1,1,10,Female,0,1
6692,2/12/2019,Tuesday,Stranger Things,1,7,38,Male,1,1
97959,2/12/2019,Tuesday,Stranger Things,1,6,60,Female,1,0
59075,2/12/2019,Tuesday,Stranger Things,2,10,3,Male,0,0
3477,2/12/2019,Tuesday,Stranger Things,1,1,26,Male,0,0
41091,2/12/2019,Tuesday,Stranger Things,1,5,20,Female,0,1
22293,2/12/2019,Tuesday,Stranger Things,1,2,57,Male,1,1
28473,2/12/2019,Tuesday,Stranger Things,2,9,22,Male,0,1
589,2/12/2019,Tuesday,Stranger Things,1,4,27,Male,0,0
56166,2/12/2019,Tuesday,Stranger Things,1,4,12,Female,0,0
22207,2/12/2019,Tuesday,Stranger Things,2,8,27,Female,0,1
21336,2/12/2019,Tuesday,Stranger Things,1,5,22,Female,0,0
79582,2/12/2019,Tuesday,Stranger Things,2,10,11,Male,0,1
116772,2/12/2019,Tuesday,Stranger Things,2,8,58,Female,1,1
31834,2/12/2019,Tuesday,Stranger Things,1,1,1,Male,0,1
44854,2/12/2019,Tuesday,Stranger Things,1,4,38,Female,1,1
15192,2/12/2019,Tuesday,Stranger Things,2,5,16,Female,0,1
29976,2/12/2019,Tuesday,Stranger Things,1,8,52,Male,1,1
104066,2/12/2019,Tuesday,Stranger Things,2,6,4,Male,0,0
10603,2/12/2019,Tuesday,Stranger Things,2,1,39,Male,1,0
26494,2/12/2019,Tuesday,Stranger Things,2,7,50,Female,1,1
26206,2/12/2019,Tuesday,Stranger Things,2,5,52,Male,1,1
34551,2/12/2019,Tuesday,Stranger Things,2,7,27,Male,0,0
57910,2/12/2019,Tuesday,Stranger Things,1,2,37,Female,1,1
73038,2/12/2019,Tuesday,Stranger Things,1,4,27,Male,0,0
36233,2/12/2019,Tuesday,Stranger Things,2,4,36,Female,1,0
35232,2/12/2019,Tuesday,Stranger Things,1,7,30,Male,1,1
17782,2/12/2019,Tuesday,Stranger Things,2,8,45,Female,1,1
45583,2/12/2019,Tuesday,Stranger Things,2,8,46,Male,1,0
12947,2/12/2019,Tuesday,Stranger Things,2,2,17,Male,0,0
71128,2/12/2019,Tuesday,Stranger Things,2,8,38,Female,1,1
44335,2/12/2019,Tuesday,Stranger Things,1,9,28,Female,0,1
52351,2/12/2019,Tuesday,Stranger Things,2,5,33,Male,1,0
23830,2/12/2019,Tuesday,Stranger Things,1,5,41,Male,1,1
53559,2/12/2019,Tuesday,Stranger Things,2,10,9,Female,0,0
33952,2/12/2019,Tuesday,Stranger Things,1,3,18,Male,0,0
46470,2/12/2019,Tuesday,Stranger Things,2,3,47,Male,1,1
18736,2/12/2019,Tuesday,Stranger Things,2,3,40,Male,1,1
43041,2/12/2019,Tuesday,Stranger Things,2,1,22,Male,0,1
22547,2/12/2019,Tuesday,Stranger Things,2,4,54,Male,1,0
63887,2/12/2019,Tuesday,Stranger Things,2,9,1,Male,0,1
99473,2/12/2019,Tuesday,Stranger Things,2,6,9,Male,0,1
84447,2/12/2019,Tuesday,Stranger Things,1,1,41,Male,1,1
79759,2/12/2019,Tuesday,Stranger Things,1,10,12,Female,0,0
23787,2/12/2019,Tuesday,Stranger Things,2,4,21,Male,0,0
66252,2/12/2019,Tuesday,Stranger Things,1,7,27,Female,0,0
122494,2/12/2019,Tuesday,Stranger Things,1,8,30,Male,1,1
121129,2/12/2019,Tuesday,Stranger Things,1,10,42,Female,1,1
50197,2/12/2019,Tuesday,Stranger Things,1,5,5,Female,0,0
58017,2/12/2019,Tuesday,Stranger Things,2,9,7,Female,0,0
124244,2/12/2019,Tuesday,Stranger Things,1,1,20,Male,0,1
21782,2/12/2019,Tuesday,Stranger Things,2,4,58,Male,1,1
51141,2/12/2019,Tuesday,Stranger Things,2,7,54,Male,1,0
4270,2/12/2019,Tuesday,Stranger Things,1,4,43,Female,1,0
46298,2/12/2019,Tuesday,Stranger Things,2,4,23,Male,0,1
41436,2/12/2019,Tuesday,Stranger Things,1,3,6,Female,0,1
56787,2/12/2019,Tuesday,Stranger Things,2,10,28,Female,0,1
108388,2/12/2019,Tuesday,Stranger Things,2,7,12,Female,0,0
7139,2/12/2019,Tuesday,Stranger Things,2,7,29,Male,0,0
37895,2/12/2019,Tuesday,Stranger Things,2,8,25,Female,0,1
94678,2/12/2019,Tuesday,Stranger Things,1,2,16,Male,0,1
13185,2/12/2019,Tuesday,Stranger Things,2,3,19,Female,0,1
5781,2/12/2019,Tuesday,Stranger Things,1,3,40,Female,1,0
29182,2/12/2019,Tuesday,Stranger Things,2,4,27,Male,0,1
96003,2/12/2019,Tuesday,Stranger Things,2,6,60,Male,1,1
106722,2/12/2019,Tuesday,Stranger Things,2,6,30,Male,1,1
59882,2/12/2019,Tuesday,Stranger Things,1,7,2,Male,0,0
67622,2/12/2019,Tuesday,Stranger Things,2,10,39,Male,1,0
74758,2/12/2019,Tuesday,Stranger Things,1,4,53,Male,1,0
39632,2/12/2019,Tuesday,Stranger Things,1,2,58,Male,1,1
91982,2/12/2019,Tuesday,Stranger Things,2,1,9,Female,0,1
99739,2/12/2019,Tuesday,Stranger Things,1,9,18,Male,0,1
48006,2/12/2019,Tuesday,Stranger Things,2,9,9,Female,0,0
49891,2/12/2019,Tuesday,Stranger Things,2,9,30,Male,1,1
11063,2/12/2019,Tuesday,Stranger Things,2,6,24,Male,0,0
116434,2/12/2019,Tuesday,Stranger Things,1,7,28,Male,0,0
25294,2/12/2019,Tuesday,Stranger Things,1,6,59,Female,1,0
3542,2/12/2019,Tuesday,Stranger Things,1,1,15,Female,0,1
104249,2/12/2019,Tuesday,Stranger Things,2,2,23,Female,0,0
58945,2/12/2019,Tuesday,Stranger Things,2,1,49,Female,1,1
84307,2/12/2019,Tuesday,Stranger Things,2,9,43,Female,1,1
30442,2/12/2019,Tuesday,Stranger Things,1,10,49,Male,1,0
84994,2/12/2019,Tuesday,Stranger Things,1,10,,Male,0,
104404,2/12/2019,Tuesday,Stranger Things,1,3,,Female,1,
101538,2/12/2019,Tuesday,Stranger Things,2,10,,Female,1,
95277,2/12/2019,Tuesday,Stranger Things,2,6,,Male,0,
12694,2/12/2019,Tuesday,Stranger Things,2,3,,Male,0,
80633,2/12/2019,Tuesday,Stranger Things,1,7,,Male,1,
47900,2/12/2019,Tuesday,Stranger Things,1,10,50,Male,1,
87119,2/12/2019,Tuesday,Stranger Things,2,6,44,Male,1,
